mapName,areaId,areaName,northWestX,northWestY,northWestZ,southEastX,southEastY,southEastZ
cs_assault,4708,,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,289,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,306,Street,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,711,Underpass,inf,-inf,-854.947693,inf,-inf,-861.129272
cs_assault,5161,,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,496,Underpass,inf,-inf,-859.282593,inf,-inf,-862.006165
cs_assault,4684,,inf,-inf,-625.299683,inf,-inf,-699.96875
cs_assault,5058,Warehouse,inf,-inf,-831.96875,inf,-inf,-831.96875
cs_assault,737,Truck,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,3950,Warehouse,inf,-inf,-863.96875,inf,-inf,-831.96875
cs_assault,4640,CTSpawn,inf,-inf,-866.252869,inf,-inf,-864.498596
cs_assault,4704,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,4725,Street,inf,-inf,-871.96875,inf,-inf,-871.96875
cs_assault,207,CTSpawn,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,294,Street,inf,-inf,-863.96875,inf,-inf,-865.148743
cs_assault,681,BackDoor,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,4945,CTSpawn,inf,-inf,-864.222168,inf,-inf,-871.96875
cs_assault,5073,FrontEntrance,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,5598,Office,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,4735,Underpass,inf,-inf,-862.169861,inf,-inf,-861.98175
cs_assault,5057,Warehouse,inf,-inf,-831.96875,inf,-inf,-831.96875
cs_assault,5669,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,4970,,inf,-inf,-871.96875,inf,-inf,-864.436523
cs_assault,779,Street,inf,-inf,-861.427002,inf,-inf,-864.079407
cs_assault,822,Catwalk,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,3807,Alley,inf,-inf,-864.105591,inf,-inf,-865.501404
cs_assault,2174,,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,3646,Office,inf,-inf,-574.164917,inf,-inf,-607.96875
cs_assault,169,Overpass,inf,-inf,-531.96875,inf,-inf,-531.96875
cs_assault,256,Street,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,552,Street,inf,-inf,-863.96875,inf,-inf,-864.079346
cs_assault,4414,Warehouse,inf,-inf,-750.048035,inf,-inf,-735.96875
cs_assault,4452,CTSpawn,inf,-inf,-864.358093,inf,-inf,-866.252869
cs_assault,4770,CTSpawn,inf,-inf,-871.96875,inf,-inf,-863.96875
cs_assault,45,Street,inf,-inf,-871.96875,inf,-inf,-871.96875
cs_assault,1448,Street,inf,-inf,-871.96875,inf,-inf,-863.96875
cs_assault,2173,,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,5620,Catwalk,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,318,Street,inf,-inf,-864.436462,inf,-inf,-863.96875
cs_assault,3893,Warehouse,inf,-inf,-797.01947,inf,-inf,-831.96875
cs_assault,4090,FrontEntrance,inf,-inf,-864.260803,inf,-inf,-871.96875
cs_assault,1976,Street,inf,-inf,-871.96875,inf,-inf,-864.436523
cs_assault,2319,Street,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,3706,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,3974,,inf,-inf,-711.075562,inf,-inf,-711.075562
cs_assault,4472,Overpass,inf,-inf,-567.96875,inf,-inf,-567.96875
cs_assault,413,Street,inf,-inf,-871.96875,inf,-inf,-871.96875
cs_assault,685,Warehouse,inf,-inf,-831.96875,inf,-inf,-831.96875
cs_assault,844,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,4584,,inf,-inf,-831.96875,inf,-inf,-831.96875
cs_assault,5138,Street,inf,-inf,-871.96875,inf,-inf,-871.96875
cs_assault,5040,Street,inf,-inf,-871.96875,inf,-inf,-871.96875
cs_assault,5212,Roof,inf,-inf,-394.891296,inf,-inf,-406.714386
cs_assault,61,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,1031,Overpass,inf,-inf,-531.96875,inf,-inf,-531.96875
cs_assault,1453,Street,inf,-inf,-863.96875,inf,-inf,-871.96875
cs_assault,5452,Roof,inf,-inf,-429.458984,inf,-inf,-415.50058
cs_assault,5648,Catwalk,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,5708,,inf,-inf,-567.856262,inf,-inf,-567.856262
cs_assault,194,FrontEntrance,inf,-inf,-874.028809,inf,-inf,-873.127869
cs_assault,4638,CTSpawn,inf,-inf,-866.252869,inf,-inf,-864.498596
cs_assault,4436,Overpass,inf,-inf,-531.96875,inf,-inf,-531.96875
cs_assault,4954,CTSpawn,inf,-inf,-809.96875,inf,-inf,-781.96875
cs_assault,2576,,inf,-inf,-567.96875,inf,-inf,-531.96875
cs_assault,5376,,inf,-inf,-423.703613,inf,-inf,-439.335358
cs_assault,5654,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,4405,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,5031,Overpass,inf,-inf,-531.96875,inf,-inf,-531.96875
cs_assault,5237,,inf,-inf,-439.335419,inf,-inf,-449.212494
cs_assault,3711,Stairwell,inf,-inf,-606.96875,inf,-inf,-617.96875
cs_assault,4629,CTSpawn,inf,-inf,-871.96875,inf,-inf,-871.96875
cs_assault,74,FrontEntrance,inf,-inf,-872.62085,inf,-inf,-868.86377
cs_assault,1443,Street,inf,-inf,-868.34259,inf,-inf,-863.96875
cs_assault,3661,,inf,-inf,-544.702026,inf,-inf,-544.702026
cs_assault,4648,Street,inf,-inf,-863.96875,inf,-inf,-864.079407
cs_assault,5064,Warehouse,inf,-inf,-831.96875,inf,-inf,-831.96875
cs_assault,1111,,inf,-inf,-531.96875,inf,-inf,-531.96875
cs_assault,2642,Overpass,inf,-inf,-567.96875,inf,-inf,-531.96875
cs_assault,4033,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,489,FrontEntrance,inf,-inf,-871.336792,inf,-inf,-865.716125
cs_assault,4020,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,4808,Street,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,5159,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,5170,Street,inf,-inf,-871.96875,inf,-inf,-871.96875
cs_assault,849,Warehouse,inf,-inf,-831.96875,inf,-inf,-831.96875
cs_assault,2083,CTSpawn,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,2669,Overpass,inf,-inf,-567.96875,inf,-inf,-531.96875
cs_assault,5133,Warehouse,inf,-inf,-768.769531,inf,-inf,-775.26355
cs_assault,5344,Roof,inf,-inf,-381.595703,inf,-inf,-404.767792
cs_assault,5454,Roof,inf,-inf,-419.582458,inf,-inf,-405.781555
cs_assault,5533,Roof,inf,-inf,-424.520691,inf,-inf,-428.951172
cs_assault,2546,Overpass,inf,-inf,-531.96875,inf,-inf,-567.96875
cs_assault,4399,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,4720,FrontEntrance,inf,-inf,-864.041565,inf,-inf,-871.96875
cs_assault,1514,CTSpawn,inf,-inf,-863.96875,inf,-inf,-871.96875
cs_assault,3644,Office,inf,-inf,-607.96875,inf,-inf,-574.164917
cs_assault,5608,,inf,-inf,-545.96875,inf,-inf,-545.96875
cs_assault,5065,Warehouse,inf,-inf,-831.96875,inf,-inf,-831.96875
cs_assault,546,CTSpawn,inf,-inf,-863.96875,inf,-inf,-864.222168
cs_assault,2107,Street,inf,-inf,-814.958801,inf,-inf,-863.96875
cs_assault,4701,Catwalk,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,4728,,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,5615,Catwalk,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,783,Street,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,3625,Alley,inf,-inf,-728.869568,inf,-inf,-728.869568
cs_assault,4589,Underpass,inf,-inf,-864.399353,inf,-inf,-858.866699
cs_assault,5028,Street,inf,-inf,-871.96875,inf,-inf,-863.96875
cs_assault,5091,Street,inf,-inf,-871.96875,inf,-inf,-864.579346
cs_assault,5619,Catwalk,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,188,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,4137,Street,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,4139,FrontEntrance,inf,-inf,-871.96875,inf,-inf,-864.073608
cs_assault,124,Street,inf,-inf,-863.96875,inf,-inf,-860.738037
cs_assault,3875,Warehouse,inf,-inf,-859.96875,inf,-inf,-843.355286
cs_assault,4447,FrontEntrance,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,5043,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,3638,Catwalk,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,4412,Warehouse,inf,-inf,-750.048035,inf,-inf,-735.96875
cs_assault,4478,Overpass,inf,-inf,-567.96875,inf,-inf,-567.96875
cs_assault,5021,Street,inf,-inf,-871.96875,inf,-inf,-863.96875
cs_assault,5187,Roof,inf,-inf,-419.582489,inf,-inf,-475.96875
cs_assault,1187,Warehouse,inf,-inf,-768.828064,inf,-inf,-768.775269
cs_assault,2380,Overpass,inf,-inf,-531.96875,inf,-inf,-567.96875
cs_assault,3627,Alley,inf,-inf,-607.923584,inf,-inf,-607.923584
cs_assault,80,Street,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,363,Overpass,inf,-inf,-567.96875,inf,-inf,-567.96875
cs_assault,4789,Street,inf,-inf,-871.96875,inf,-inf,-864.436462
cs_assault,2385,,inf,-inf,-531.96875,inf,-inf,-567.96875
cs_assault,2696,Overpass,inf,-inf,-567.96875,inf,-inf,-531.96875
cs_assault,3917,Warehouse,inf,-inf,-777.269897,inf,-inf,-790.450012
cs_assault,1278,Underpass,inf,-inf,-857.196777,inf,-inf,-857.900513
cs_assault,2095,CTSpawn,inf,-inf,-871.96875,inf,-inf,-871.96875
cs_assault,2222,Street,inf,-inf,-923.617188,inf,-inf,-925.971375
cs_assault,4749,FrontEntrance,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,4946,CTSpawn,inf,-inf,-864.222229,inf,-inf,-871.96875
cs_assault,5390,Roof,inf,-inf,-439.335358,inf,-inf,-444.273712
cs_assault,5462,Roof,inf,-inf,-370.200073,inf,-inf,-366.906311
cs_assault,170,Overpass,inf,-inf,-531.96875,inf,-inf,-531.96875
cs_assault,554,Street,inf,-inf,-863.96875,inf,-inf,-864.538025
cs_assault,4096,FrontEntrance,inf,-inf,-864.787109,inf,-inf,-871.96875
cs_assault,4778,CTSpawn,inf,-inf,-871.96875,inf,-inf,-863.96875
cs_assault,4797,Street,inf,-inf,-871.96875,inf,-inf,-864.436523
cs_assault,5209,Roof,inf,-inf,-454.150146,inf,-inf,-475.96875
cs_assault,5236,Roof,inf,-inf,-409.705963,inf,-inf,-419.582458
cs_assault,1033,Overpass,inf,-inf,-531.96875,inf,-inf,-531.96875
cs_assault,2289,Street,inf,-inf,-874.186035,inf,-inf,-863.96875
cs_assault,4275,Underpass,inf,-inf,-861.386047,inf,-inf,-863.390198
cs_assault,4804,Street,inf,-inf,-864.514465,inf,-inf,-871.96875
cs_assault,5526,Roof,inf,-inf,-409.705994,inf,-inf,-419.231964
cs_assault,840,Stairwell,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,3973,,inf,-inf,-711.075562,inf,-inf,-718.96875
cs_assault,4073,FrontEntrance,inf,-inf,-863.96875,inf,-inf,-814.493835
cs_assault,5097,Underpass,inf,-inf,-871.96875,inf,-inf,-864.579407
cs_assault,5478,Roof,inf,-inf,-415.50058,inf,-inf,-439.335358
cs_assault,227,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,2508,Overpass,inf,-inf,-567.96875,inf,-inf,-531.96875
cs_assault,4383,,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,5251,,inf,-inf,-365.261871,inf,-inf,-380.076569
cs_assault,5699,Office,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,414,Street,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,551,Street,inf,-inf,-864.436523,inf,-inf,-863.96875
cs_assault,4138,FrontEntrance,inf,-inf,-871.96875,inf,-inf,-863.96875
cs_assault,5048,BackDoor,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,5083,Street,inf,-inf,-871.96875,inf,-inf,-863.96875
cs_assault,5266,Roof,inf,-inf,-439.335388,inf,-inf,-444.273682
cs_assault,198,Underpass,inf,-inf,-867.284729,inf,-inf,-856.077759
cs_assault,1360,,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,4932,CTSpawn,inf,-inf,-871.96875,inf,-inf,-863.96875
cs_assault,1961,Street,inf,-inf,-871.96875,inf,-inf,-873.303101
cs_assault,36,Street,inf,-inf,-871.96875,inf,-inf,-871.96875
cs_assault,442,,inf,-inf,-863.96875,inf,-inf,-871.96875
cs_assault,735,Street,inf,-inf,-871.96875,inf,-inf,-871.96875
cs_assault,5007,Street,inf,-inf,-864.079407,inf,-inf,-871.96875
cs_assault,5103,Underpass,inf,-inf,-863.96875,inf,-inf,-865.743774
cs_assault,5455,Roof,inf,-inf,-414.644196,inf,-inf,-400.922058
cs_assault,5629,Alley,inf,-inf,-607.923584,inf,-inf,-607.923584
cs_assault,116,Street,inf,-inf,-863.96875,inf,-inf,-860.922241
cs_assault,1218,FrontEntrance,inf,-inf,-811.614563,inf,-inf,-814.493774
cs_assault,4446,Underpass,inf,-inf,-865.004272,inf,-inf,-849.786316
cs_assault,5096,Underpass,inf,-inf,-871.96875,inf,-inf,-864.579407
cs_assault,5291,Roof,inf,-inf,-381.595703,inf,-inf,-404.767792
cs_assault,415,Underpass,inf,-inf,-863.96875,inf,-inf,-860.310364
cs_assault,532,CTSpawn,inf,-inf,-864.358093,inf,-inf,-867.866943
cs_assault,4715,Warehouse,inf,-inf,-874.190552,inf,-inf,-875.642151
cs_assault,234,Underpass,inf,-inf,-860.284241,inf,-inf,-867.28241
cs_assault,4437,Overpass,inf,-inf,-531.96875,inf,-inf,-531.96875
cs_assault,4736,Underpass,inf,-inf,-863.053528,inf,-inf,-863.704041
cs_assault,3599,,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,5561,Alley,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,110,Underpass,inf,-inf,-864.579407,inf,-inf,-858.787781
cs_assault,865,FrontEntrance,inf,-inf,-871.863831,inf,-inf,-868.075684
cs_assault,2093,CTSpawn,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,5219,Roof,inf,-inf,-434.397217,inf,-inf,-444.273621
cs_assault,5557,Roof,inf,-inf,-409.605194,inf,-inf,-434.397156
cs_assault,5614,Catwalk,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,1017,Underpass,inf,-inf,-860.411743,inf,-inf,-861.8927
cs_assault,1225,FrontEntrance,inf,-inf,-871.96875,inf,-inf,-871.96875
cs_assault,5124,CTSpawn,inf,-inf,-819.358093,inf,-inf,-819.358093
cs_assault,4595,Catwalk,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,215,CTSpawn,inf,-inf,-863.96875,inf,-inf,-864.222229
cs_assault,316,Street,inf,-inf,-861.743896,inf,-inf,-863.96875
cs_assault,693,FrontEntrance,inf,-inf,-871.96875,inf,-inf,-871.96875
cs_assault,5000,Street,inf,-inf,-864.079346,inf,-inf,-871.96875
cs_assault,5476,Roof,inf,-inf,-405.781555,inf,-inf,-429.458954
cs_assault,246,,inf,-inf,-531.96875,inf,-inf,-531.96875
cs_assault,4364,,inf,-inf,-857.301636,inf,-inf,-859.697632
cs_assault,4705,Alley,inf,-inf,-745.386414,inf,-inf,-819.842773
cs_assault,2116,Street,inf,-inf,-871.96875,inf,-inf,-863.96875
cs_assault,5469,Roof,inf,-inf,-371.765839,inf,-inf,-394.891296
cs_assault,5661,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,3745,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,4741,Underpass,inf,-inf,-852.32489,inf,-inf,-866.042297
cs_assault,5548,Roof,inf,-inf,-414.644196,inf,-inf,-422.630493
cs_assault,208,CTSpawn,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,2181,Street,inf,-inf,-813.887085,inf,-inf,-863.96875
cs_assault,4577,Catwalk,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,4609,Warehouse,inf,-inf,-831.96875,inf,-inf,-831.96875
cs_assault,5189,Roof,inf,-inf,-449.212494,inf,-inf,-475.96875
cs_assault,54,Underpass,inf,-inf,-863.96875,inf,-inf,-866.72113
cs_assault,1876,CTSpawn,inf,-inf,-866.252869,inf,-inf,-857.96875
cs_assault,4474,Overpass,inf,-inf,-567.96875,inf,-inf,-567.96875
cs_assault,172,Overpass,inf,-inf,-531.96875,inf,-inf,-531.96875
cs_assault,238,Alley,inf,-inf,-864.276855,inf,-inf,-863.96875
cs_assault,1461,Street,inf,-inf,-871.96875,inf,-inf,-871.96875
cs_assault,4999,Street,inf,-inf,-864.079346,inf,-inf,-871.96875
cs_assault,5300,Roof,inf,-inf,-381.595703,inf,-inf,-404.767792
cs_assault,5515,Roof,inf,-inf,-404.767761,inf,-inf,-407.94455
cs_assault,5657,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,339,Overpass,inf,-inf,-567.96875,inf,-inf,-567.96875
cs_assault,403,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,474,Warehouse,inf,-inf,-735.96875,inf,-inf,-735.96875
cs_assault,5681,BackDoor,inf,-inf,-863.96875,inf,-inf,-863.96875
cs_assault,5546,Roof,inf,-inf,-429.458984,inf,-inf,-434.397217
cs_assault,5555,Roof,inf,-inf,-403.712311,inf,-inf,-419.582489
cs_assault,3672,Catwalk,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,4716,Warehouse,inf,-inf,-875.642151,inf,-inf,-874.704651
cs_assault,4990,Street,inf,-inf,-864.079407,inf,-inf,-871.96875
cs_assault,4581,Office,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,4643,CTSpawn,inf,-inf,-866.252869,inf,-inf,-864.498474
cs_assault,5176,Street,inf,-inf,-871.96875,inf,-inf,-871.96875
cs_assault,5538,,inf,-inf,-444.273682,inf,-inf,-430.079803
cs_assault,156,Warehouse,inf,-inf,-831.96875,inf,-inf,-831.96875
cs_assault,2435,Overpass,inf,-inf,-531.96875,inf,-inf,-567.96875
cs_assault,2661,Overpass,inf,-inf,-503.96875,inf,-inf,-503.96875
cs_assault,5508,Ducts,inf,-inf,-516.488831,inf,-inf,-511.96875
cs_assault,834,Office,inf,-inf,-607.96875,inf,-inf,-607.96875
cs_assault,4444,Overpass,inf,-inf,-531.96875,inf,-inf,-531.96875
cs_assault,4630,CTSpawn,inf,-inf,-871.96875,inf,-inf,-871.96875
